days
67
bus
16a-b
stop
1a
14	0819304253
15	0416294255
16	08213447
17	0013264051
18	0417304356
19	0820314253
20	05193349
21	093053
22	1339
23	0535
stop
52a
6	1838
7	0013304456
8	0820324457
9	0716294350
10	05163551
11	07223852
12	07213447
13	001426374859
14	1021324455
15	0618314457
16	10233649
17	0215284253
18	0619324558
19	1022334455
20	07213551
21	113255
22	1541
23	0737
stop
84a
6	1939
7	0114314557
8	0921334558
9	0817304451
10	06173652
11	08233953
12	08223548
13	0115273849
14	001122334556
15	0719324558
16	11243750
17	0316294354
18	0720334659
19	1123344556
20	08223652
21	123356
22	1642
23	0838
stop
85a
6	2141
7	0316334759
8	11233547
9	001019324653
10	08193854
11	10254155
12	10243750
13	0317294051
14	021324354758
15	09213447
16	0013263952
17	0518314556
18	09223548
19	011325364758
20	10243854
21	143558
22	1844
23	1040
stop
86a
6	2343
