8	06152433414957
9	05132129374553
10	0109172533425058
11	07152331394755
12	0311192735424956
13	0310172431394653
14	0008162432404855
15	0210172432404856
16	04122028364452
17	0008162432404856
18	0412202836435057
19	0411192735435159
20	071625334353
21	0313233548
22	01153555
23	1541
stop
46a
6	45
7	0424354758
8	07162534425058
9	06142230384654
10	0210182634435159
11	08162432404856
12	0412202836435057
13	0411182532404754
14	0109172533414956
15	0311182533414957
16	05132129374553
17	0109172533414957
18	0513212937445158
19	05122028364452
20	0008
stop
47a
6	46
7	0525364859
8	08172635435159
9	07152331394755
10	03111927354452
11	0009172533414957
12	0513212937445158
13	0512192633414855
14	0210182634425057
15	0412192634425058
16	06142230384654
17	0210182634425058
18	0614223038455259
19	06132129374553
20	0109
bus
6b-a
stop
47b
6	48
7	07263850
8	00101928364553
9	0109172533414957
10	05132129374654
11	0211192735435159
12	07152331394653
13	000714212835435057
14	0412202836445259
15	06142128364452
16	0008162432404856
17	04122028364452
18	0008162432404754
19	0108152331394755
20	0311
stop
46b
6	2949
7	08273951
8	01112029374654
9	0210182634425058
10	06142230384755
11	03122028364452
12	0008162432404754
13	010815222936445158
14	05132129374553
15	0007152229374553
16	0109172533414957
17	05132129374553
18	0109172533414855
19	0209162432404856
20	04122028374757
21	0717283952
22	05203959
23	1945
stop
44b
6	3151
7	10294153
8	03132231394856
9	04122028364452
10	0008162432404957
11	05142230384654
12	0210182634424956
13	0310172431384653
14	0007152331394755
15	0209172431394755
16	0311192735435159
17	07152331394755
18	0311192735435057
19	0411182634425058
20	06142230394959
21	0919304154
22	072241
23	012147
stop
43b
6	3353
7	12314355
8	05152433415058
9	06142230384654
10	0210182634425159
11	07162432404856
12	0412202836445158
13	0512192633404855
14	0209172533414957
15	0411192633414957
16	05132129374553
17	0109172533414957
18	0513212937455259
19	06132028364452
20	00081624324151
21	011121324356
22	092443
23	032349
stop
42b
6	3555
7	14334557
8	071726354352
9	0008162432404856
10	04122028364453
11	0109182634425058
12	06142230384653
13	000714212835425057
14	0411192735435159
15	0613212835435159
16	07152331394755
17	0311192735435159
18	07152331394754
19	0108152230384654
20	02101826344353
21	031323344558
22	112645
23	052551
stop
41b
6	3858
7	173648
8	00102029384655
9	0311192735435159
10	07152331394756
11	04122129374553
12	0109172533414956
13	0310172431384553
14	0007142230384654
15	0209162431384654
16	0210182634425058
17	06142230384654
18	0210182634425057
19	0411182533414957
20	05132129374656
21	0616263748
22	01132847
23	072753
stop
40b
6	40
7	00193850
8	02122231404857
9	05132129374553
10	0109172533414958
11	06142331394755
12	0311192735435158
13	0512192633404755
14	0209162432404856
15	0411182633404856
16	04122028364452
17	0008162432404856
18	0412202836445259
19	0613202735435159
20	07152331394858
21	0818283950
22	03153049
23	092955
stop
39b
6	43
7	03224153
8	051525344351
9	0008162432404856
10	04122028364452
11	0109172634425058
12	06142230384654
13	010815222936435058
14	0512192735435159
15	0714212936435159
16	07152331394755
17	0311192735435159
18	07152331394755
19	0209162330384654
20	02101826344251
21	011121314253
22	06183352
23	113157
stop
38b
6	45
7	06254456
8	081828374654
9	0311192735435159
10	07152331394755
11	04122029374553
12	0109172533414957
13	0411182532394653
14	0108152230384654
15	0210172432394654
16	0210182634425058
17	06142230384654
18	0210182634425058
19	0512192633414957
20	05132129374554
21	041424344556
22	09213655
23	1434
0	00
stop
6b
6	48
7	09284759
8	112131404957
9	06142230384654
10	0210182634425058
11	07152332404856
12	04122028364452
13	000714212835424956
14	0411182533414957
15	0513202735424957
16	05132129374553
17	0109172533414957
18	05132129374553
19	0108152229364452
20	0008162432404857
21	071727374859
22	12243958
23	1737
0	03
stop
5b
6	50
7	113049
8	01132333425159
9	08162432404856
10	04122028364452
11	0009172534425058
12	06142230384654
13	020916233037445158
14	0613202735435159
15	0715222937445159
16	07152331394755
17	0311192735435159
18	07152331394755
19	0310172431384654
20	0210182634425059
21	0919293950
22	01142641
23	001939
0	05
stop
4b
6	52
7	133251
8	031525354453
9	0110182634425058
10	06142230384654
11	02111927364452
12	0008162432404856
13	0411182532394653
14	0008152229374553
15	0109172431394653
16	0109172533414957
17	05132129374553
18	0109172533414957
19	0512192633404856
20	04122028364452
21	011121314152
22	03162843
23	022141
0	07
stop
3b
6	53
7	143352
8	041626364554
9	0211192735435159
10	07152331394755
11	03122028374553
12	0109172533414957
13	0512192633404754
14	0109162330384654
15	0210182532404754
16	0210182634425058
17	06142230384654
18	0210182634425058
19	0613202734414957
20	05132129374553
21	021222324253
22	04172944
23	032242
0	08
stop
2b
6	54
7	153453
8	051727374655
9	03122028364452
10	0008162432404856
11	04132129384654
12	0210182634425058
13	0613202734414855
14	0210172431394755
15	0311192633414855
16	0311192735435159
17	07152331394755
18	0311192735435159
19	0714212835425058
20	06142230384654
21	031323334354
22	05183045
23	042343
0	09
stop
1b
6	55
7	163554
8	061828384756
9	04132129374553
10	0109172533414957
11	05142230394755
12	0311192735435159
13	0714212835424956
14	0311182532404856
15	0412202734424956
16	04122028364452
17	0008162432404856
18	04122028364452
19	000815222936435159
20	07152331394755
21	041424344455
22	06193146
23	052444
0	10
